country_name,date,action_form
cyprus,2002-07-01,demonstrations
cyprus,2002-07-02,violent protest
cyprus,2002-08-09,"petitions, symbolic actions"
cyprus,2002-08-31,demonstrations
cyprus,2002-09-03,other protest
cyprus,2002-10-22,strikes
cyprus,2002-11-14,demonstrations
cyprus,2002-11-24,demonstrations
cyprus,2002-11-27,demonstrations
cyprus,2002-12-03,demonstrations
cyprus,2002-12-03,"petitions, symbolic actions"
cyprus,2002-12-10,"confrontations, blockades"
cyprus,2002-12-10,demonstrations
cyprus,2002-12-13,demonstrations
cyprus,2002-12-16,demonstrations
cyprus,2002-12-17,demonstrations
cyprus,2002-12-19,demonstrations
cyprus,2002-12-21,demonstrations
cyprus,2002-12-21,"confrontations, blockades"
cyprus,2002-12-24,strikes
cyprus,2002-12-26,demonstrations
cyprus,2002-12-26,strikes
cyprus,2003-01-13,demonstrations
cyprus,2003-01-14,strikes
cyprus,2003-01-14,demonstrations
cyprus,2003-01-17,strikes
cyprus,2003-01-18,demonstrations
cyprus,2003-01-27,strikes
cyprus,2003-01-29,violent protest
cyprus,2003-02-01,demonstrations
cyprus,2003-02-15,demonstrations
cyprus,2003-02-15,demonstrations
cyprus,2003-02-26,demonstrations
cyprus,2003-02-27,violent protest
cyprus,2003-02-27,demonstrations
cyprus,2003-02-27,strikes
cyprus,2003-03-05,other protest
cyprus,2003-03-07,demonstrations
cyprus,2003-03-07,demonstrations
cyprus,2003-03-14,strikes
cyprus,2003-03-15,demonstrations
cyprus,2003-03-16,demonstrations
cyprus,2003-03-20,demonstrations
cyprus,2003-03-20,violent protest
cyprus,2003-03-22,demonstrations
cyprus,2003-03-26,demonstrations
cyprus,2003-03-26,strikes
cyprus,2003-06-30,strikes
cyprus,2003-07-03,strikes
cyprus,2003-07-09,demonstrations
cyprus,2003-09-27,demonstrations
cyprus,2003-10-03,strikes
cyprus,2003-10-08,demonstrations
cyprus,2003-10-14,demonstrations
cyprus,2003-10-14,strikes
cyprus,2003-11-06,"petitions, symbolic actions"
cyprus,2003-11-14,demonstrations
cyprus,2003-12-02,demonstrations
cyprus,2004-01-23,"petitions, symbolic actions"
cyprus,2004-01-23,demonstrations
cyprus,2004-02-19,violent protest
cyprus,2004-03-19,demonstrations
cyprus,2004-03-27,demonstrations
cyprus,2004-03-31,demonstrations
cyprus,2004-04-01,demonstrations
cyprus,2004-04-03,demonstrations
cyprus,2004-04-07,demonstrations
cyprus,2004-04-14,demonstrations
cyprus,2004-04-14,strikes
cyprus,2004-04-21,demonstrations
cyprus,2004-04-22,demonstrations
cyprus,2004-04-22,demonstrations
cyprus,2004-05-04,violent protest
cyprus,2004-05-07,violent protest
cyprus,2004-08-07,demonstrations
cyprus,2004-08-07,demonstrations
cyprus,2004-08-11,demonstrations
cyprus,2004-08-16,strikes
cyprus,2004-08-23,strikes
cyprus,2004-08-27,violent protest
cyprus,2004-11-15,strikes
cyprus,2004-12-01,strikes
cyprus,2004-12-13,"confrontations, blockades"
cyprus,2005-01-05,strikes
cyprus,2005-01-09,strikes
cyprus,2005-01-10,strikes
cyprus,2005-01-24,strikes
cyprus,2005-03-01,strikes
cyprus,2005-03-01,strikes
cyprus,2005-03-03,strikes
cyprus,2005-03-19,demonstrations
cyprus,2005-07-13,strikes
cyprus,2005-07-13,strikes
cyprus,2005-07-14,strikes
cyprus,2005-07-15,strikes
cyprus,2005-07-16,demonstrations
cyprus,2005-07-18,violent protest
cyprus,2005-10-21,strikes
cyprus,2005-12-01,demonstrations
cyprus,2005-12-28,demonstrations
cyprus,2005-12-28,"confrontations, blockades"
cyprus,2006-02-09,strikes
cyprus,2006-02-14,strikes
cyprus,2006-03-10,strikes
cyprus,2006-03-11,strikes
cyprus,2006-03-11,strikes
cyprus,2006-03-18,demonstrations
cyprus,2006-04-17,"confrontations, blockades"
cyprus,2006-06-13,strikes
cyprus,2006-08-21,strikes
cyprus,2006-11-22,violent protest
cyprus,2006-12-19,strikes
cyprus,2006-12-19,strikes
cyprus,2007-01-15,strikes
cyprus,2007-01-15,strikes
cyprus,2007-01-17,strikes
cyprus,2007-03-17,demonstrations
cyprus,2007-06-04,strikes
cyprus,2007-06-13,strikes
cyprus,2007-07-02,strikes
cyprus,2007-07-13,strikes
cyprus,2007-07-21,strikes
cyprus,2007-09-01,"confrontations, blockades"
cyprus,2007-09-29,"confrontations, blockades"
cyprus,2007-09-29,demonstrations
cyprus,2007-10-05,strikes
cyprus,2007-11-25,strikes
cyprus,2007-12-03,strikes
cyprus,2007-12-12,strikes
cyprus,2007-12-12,strikes
cyprus,2007-12-12,strikes
cyprus,2007-12-13,strikes
cyprus,2007-12-13,strikes
cyprus,2007-12-14,strikes
cyprus,2007-12-17,strikes
cyprus,2007-12-17,strikes
cyprus,2007-12-17,strikes
cyprus,2008-01-04,violent protest
cyprus,2008-01-09,demonstrations
cyprus,2008-10-02,demonstrations
cyprus,2008-11-30,strikes
cyprus,2008-12-01,strikes
cyprus,2008-12-08,violent protest
cyprus,2008-12-08,"confrontations, blockades"
cyprus,2009-01-03,violent protest
cyprus,2009-01-03,demonstrations
cyprus,2009-03-20,demonstrations
cyprus,2009-05-10,demonstrations
cyprus,2010-02-22,strikes
cyprus,2010-02-23,strikes
cyprus,2010-05-31,demonstrations
cyprus,2010-05-31,violent protest
cyprus,2010-05-31,demonstrations
cyprus,2010-06-06,demonstrations
cyprus,2011-01-28,demonstrations
cyprus,2011-01-31,demonstrations
cyprus,2011-03-02,demonstrations
cyprus,2011-03-02,demonstrations
cyprus,2011-07-11,demonstrations
cyprus,2011-07-12,violent protest
cyprus,2011-07-12,demonstrations
cyprus,2011-07-13,demonstrations
cyprus,2011-07-23,demonstrations
cyprus,2011-11-29,demonstrations
cyprus,2011-12-01,strikes
cyprus,2011-12-01,strikes
cyprus,2011-12-01,strikes
cyprus,2011-12-04,demonstrations
cyprus,2011-12-08,strikes
cyprus,2011-12-08,strikes
cyprus,2011-12-08,strikes
cyprus,2011-12-13,strikes
cyprus,2011-12-13,demonstrations
cyprus,2011-12-13,strikes
cyprus,2011-12-14,strikes
cyprus,2011-12-15,strikes
cyprus,2011-12-15,strikes
cyprus,2011-12-15,strikes
cyprus,2011-12-15,strikes
cyprus,2012-01-01,strikes
cyprus,2012-01-01,strikes
cyprus,2012-01-03,demonstrations
cyprus,2012-01-04,demonstrations
cyprus,2012-01-15,strikes
cyprus,2012-01-15,strikes
cyprus,2012-01-18,strikes
cyprus,2012-01-18,strikes
cyprus,2012-01-18,strikes
cyprus,2012-03-02,strikes
cyprus,2012-03-02,strikes
cyprus,2012-03-03,strikes
cyprus,2012-03-07,strikes
cyprus,2012-03-07,strikes
cyprus,2012-03-07,strikes
cyprus,2012-03-12,strikes
cyprus,2012-03-12,strikes
cyprus,2012-03-12,strikes
cyprus,2012-03-15,strikes
cyprus,2012-03-15,strikes
cyprus,2012-03-15,strikes
cyprus,2012-06-26,violent protest
cyprus,2012-11-14,strikes
cyprus,2012-11-29,demonstrations
cyprus,2012-12-03,strikes
cyprus,2012-12-09,demonstrations
cyprus,2012-12-11,violent protest
cyprus,2012-12-11,demonstrations
cyprus,2013-01-04,strikes
cyprus,2013-01-04,strikes
cyprus,2013-01-16,demonstrations
cyprus,2013-02-28,demonstrations
cyprus,2013-03-18,demonstrations
cyprus,2013-03-18,violent protest
cyprus,2013-03-18,demonstrations
cyprus,2013-03-19,demonstrations
cyprus,2013-03-21,demonstrations
cyprus,2013-03-23,demonstrations
cyprus,2013-03-24,demonstrations
cyprus,2013-03-24,demonstrations
cyprus,2013-03-26,demonstrations
cyprus,2013-03-26,demonstrations
cyprus,2013-03-26,"confrontations, blockades"
cyprus,2013-03-27,demonstrations
cyprus,2013-04-04,strikes
cyprus,2013-04-04,demonstrations
cyprus,2013-04-04,demonstrations
cyprus,2013-04-04,strikes
cyprus,2013-04-30,demonstrations
cyprus,2013-04-30,violent protest
cyprus,2013-04-30,demonstrations
cyprus,2013-05-01,demonstrations
cyprus,2013-06-01,demonstrations
cyprus,2013-06-01,other protest
cyprus,2013-06-01,demonstrations
cyprus,2013-06-01,demonstrations
cyprus,2013-06-01,demonstrations
cyprus,2013-06-01,demonstrations
cyprus,2013-06-10,"petitions, symbolic actions"
cyprus,2013-06-13,demonstrations
cyprus,2013-09-03,demonstrations
cyprus,2013-09-05,demonstrations
cyprus,2013-11-21,strikes
cyprus,2013-12-14,demonstrations
cyprus,2014-01-01,other protest
cyprus,2014-01-01,violent protest
cyprus,2014-02-13,strikes
cyprus,2014-02-13,strikes
cyprus,2014-02-14,strikes
cyprus,2014-02-14,strikes
cyprus,2014-02-14,strikes
cyprus,2014-02-17,strikes
cyprus,2014-02-24,violent protest
cyprus,2014-02-24,demonstrations
cyprus,2014-02-24,strikes
cyprus,2014-02-25,violent protest
cyprus,2014-02-25,demonstrations
cyprus,2014-02-25,strikes
cyprus,2014-02-25,strikes
cyprus,2014-02-26,strikes
cyprus,2014-02-26,strikes
cyprus,2014-02-26,strikes
cyprus,2014-02-26,strikes
cyprus,2014-02-26,strikes
cyprus,2014-02-27,violent protest
cyprus,2014-02-27,strikes
cyprus,2014-02-27,demonstrations
cyprus,2014-02-28,strikes
cyprus,2014-03-01,strikes
cyprus,2014-03-01,violent protest
cyprus,2014-03-04,strikes
cyprus,2014-03-27,demonstrations
cyprus,2014-05-30,demonstrations
cyprus,2014-05-31,demonstrations
cyprus,2014-05-31,demonstrations
cyprus,2014-07-21,demonstrations
cyprus,2014-07-22,demonstrations
cyprus,2014-08-13,"petitions, symbolic actions"
cyprus,2014-08-27,demonstrations
cyprus,2014-08-31,demonstrations
cyprus,2014-09-01,demonstrations
cyprus,2014-09-02,demonstrations
cyprus,2014-09-12,strikes
cyprus,2014-09-19,strikes
cyprus,2014-10-01,violent protest
cyprus,2014-10-06,demonstrations
cyprus,2014-10-07,demonstrations
cyprus,2015-01-12,violent protest
cyprus,2015-01-12,demonstrations
cyprus,2015-01-13,demonstrations
cyprus,2015-01-19,strikes
cyprus,2015-01-19,violent protest
cyprus,2015-02-11,demonstrations
cyprus,2015-02-11,"confrontations, blockades"
cyprus,2015-02-16,strikes
cyprus,2015-02-25,strikes
cyprus,2015-02-27,violent protest
cyprus,2015-03-04,demonstrations
cyprus,2015-03-04,"petitions, symbolic actions"
cyprus,2015-03-17,violent protest
cyprus,2015-04-17,demonstrations
cyprus,2015-04-17,violent protest
cyprus,2015-06-06,other protest
cyprus,2015-08-05,other protest
cyprus,2015-08-07,strikes
cyprus,2015-08-09,violent protest
cyprus,2015-08-14,strikes
cyprus,2015-08-27,strikes
cyprus,2015-10-01,violent protest
cyprus,2015-10-07,"petitions, symbolic actions"
czech republic,2000-01-01,"confrontations, blockades"
czech republic,2000-01-01,"confrontations, blockades"
czech republic,2000-01-01,"petitions, symbolic actions"
czech republic,2000-01-01,"petitions, symbolic actions"
czech republic,2000-01-01,demonstrations
czech republic,2000-01-01,demonstrations
czech republic,2000-01-01,strikes
czech republic,2000-01-05,other protest
czech republic,2000-01-10,violent protest
czech republic,2000-01-10,other protest
czech republic,2000-01-10,other protest
czech republic,2000-01-13,demonstrations
czech republic,2000-01-14,demonstrations
czech republic,2000-01-15,demonstrations
czech republic,2000-01-17,other protest
czech republic,2000-01-17,"petitions, symbolic actions"
czech republic,2000-01-20,demonstrations
czech republic,2000-01-27,violent protest
czech republic,2000-01-28,demonstrations
czech republic,2000-02-04,demonstrations
czech republic,2000-02-07,"petitions, symbolic actions"
czech republic,2000-02-10,demonstrations
czech republic,2000-02-14,demonstrations
czech republic,2000-02-15,demonstrations
czech republic,2000-02-18,"petitions, symbolic actions"
czech republic,2000-02-18,demonstrations
czech republic,2000-02-19,demonstrations
czech republic,2000-02-21,demonstrations
czech republic,2000-02-24,demonstrations
czech republic,2000-02-24,demonstrations
czech republic,2000-02-25,violent protest
czech republic,2000-02-29,demonstrations
czech republic,2000-02-29,other protest
czech republic,2000-03-01,"petitions, symbolic actions"
czech republic,2000-03-04,demonstrations
czech republic,2000-03-05,strikes
czech republic,2000-03-07,"petitions, symbolic actions"
czech republic,2000-03-08,strikes
czech republic,2000-03-10,demonstrations
czech republic,2000-03-14,demonstrations
czech republic,2000-03-14,demonstrations
czech republic,2000-03-15,other protest
czech republic,2000-03-15,demonstrations
czech republic,2000-03-15,violent protest
czech republic,2000-03-15,demonstrations
czech republic,2000-03-15,strikes
czech republic,2000-03-18,demonstrations
czech republic,2000-03-23,demonstrations
czech republic,2000-03-23,demonstrations
czech republic,2000-03-24,other protest
czech republic,2000-03-25,demonstrations
czech republic,2000-03-30,"petitions, symbolic actions"
czech republic,2000-03-31,strikes
czech republic,2000-03-31,demonstrations
czech republic,2000-04-01,"petitions, symbolic actions"
czech republic,2000-04-03,demonstrations
czech republic,2000-04-06,violent protest
czech republic,2000-04-11,demonstrations
czech republic,2000-04-12,demonstrations
czech republic,2000-04-13,demonstrations
czech republic,2000-04-13,demonstrations
czech republic,2000-04-13,demonstrations
czech republic,2000-04-15,demonstrations
czech republic,2000-04-16,demonstrations
czech republic,2000-04-20,strikes
czech republic,2000-04-22,demonstrations
czech republic,2000-04-22,demonstrations
czech republic,2000-04-26,strikes
czech republic,2000-04-27,strikes
czech republic,2000-04-30,demonstrations
czech republic,2000-05-01,"petitions, symbolic actions"
czech republic,2000-05-01,demonstrations
czech republic,2000-05-04,violent protest
czech republic,2000-05-05,"petitions, symbolic actions"
czech republic,2000-05-06,demonstrations
czech republic,2000-05-07,demonstrations
czech republic,2000-05-11,"petitions, symbolic actions"
czech republic,2000-05-13,other protest
czech republic,2000-05-13,demonstrations
czech republic,2000-05-13,demonstrations
czech republic,2000-05-13,"petitions, symbolic actions"
czech republic,2000-05-15,demonstrations
czech republic,2000-05-25,"petitions, symbolic actions"
czech republic,2000-05-26,other protest
czech republic,2000-06-03,demonstrations
czech republic,2000-06-06,demonstrations
czech republic,2000-06-06,demonstrations
czech republic,2000-06-07,"petitions, symbolic actions"
czech republic,2000-06-07,demonstrations
czech republic,2000-06-13,demonstrations
czech republic,2000-06-14,demonstrations
czech republic,2000-06-19,demonstrations
czech republic,2000-06-21,"confrontations, blockades"
czech republic,2000-06-30,"petitions, symbolic actions"
czech republic,2000-06-30,other protest
czech republic,2000-07-01,demonstrations
czech republic,2000-07-04,demonstrations
czech republic,2000-07-06,violent protest
czech republic,2000-07-07,other protest
czech republic,2000-07-10,other protest
czech republic,2000-07-10,"petitions, symbolic actions"
czech republic,2000-07-10,demonstrations
czech republic,2000-07-11,"petitions, symbolic actions"
czech republic,2000-07-12,other protest
czech republic,2000-07-13,demonstrations
czech republic,2000-07-13,violent protest
czech republic,2000-07-19,"petitions, symbolic actions"
czech republic,2000-07-22,demonstrations
czech republic,2000-07-22,demonstrations
czech republic,2000-08-01,"petitions, symbolic actions"
czech republic,2000-08-01,demonstrations
czech republic,2000-08-01,other protest
czech republic,2000-08-02,other protest
czech republic,2000-08-02,demonstrations
czech republic,2000-08-14,demonstrations
czech republic,2000-08-16,demonstrations
czech republic,2000-08-21,demonstrations
czech republic,2000-08-22,demonstrations
czech republic,2000-08-28,"confrontations, blockades"
czech republic,2000-08-30,"petitions, symbolic actions"
czech republic,2000-09-01,demonstrations
czech republic,2000-09-02,demonstrations
czech republic,2000-09-07,demonstrations
czech republic,2000-09-13,demonstrations
czech republic,2000-09-15,"confrontations, blockades"
czech republic,2000-09-15,"confrontations, blockades"
czech republic,2000-09-16,demonstrations
czech republic,2000-09-16,"confrontations, blockades"
czech republic,2000-09-19,demonstrations
czech republic,2000-09-21,demonstrations
czech republic,2000-09-22,other protest
czech republic,2000-09-22,"confrontations, blockades"
czech republic,2000-09-23,demonstrations
czech republic,2000-09-23,demonstrations
czech republic,2000-09-23,violent protest
czech republic,2000-09-24,"confrontations, blockades"
czech republic,2000-09-24,demonstrations
czech republic,2000-09-24,"confrontations, blockades"
czech republic,2000-09-24,violent protest
czech republic,2000-09-25,demonstrations
czech republic,2000-09-25,violent protest
czech republic,2000-09-25,other protest
czech republic,2000-09-26,violent protest
czech republic,2000-09-26,demonstrations
czech republic,2000-09-26,violent protest
czech republic,2000-09-27,demonstrations
czech republic,2000-09-27,violent protest
czech republic,2000-09-28,violent protest
czech republic,2000-09-28,demonstrations
czech republic,2000-09-29,demonstrations
czech republic,2000-10-05,demonstrations
czech republic,2000-10-06,demonstrations
czech republic,2000-10-10,demonstrations
czech republic,2000-10-13,other protest
czech republic,2000-10-13,demonstrations
czech republic,2000-10-27,"petitions, symbolic actions"
czech republic,2000-10-28,demonstrations
czech republic,2000-10-28,demonstrations
czech republic,2000-10-30,demonstrations
czech republic,2000-10-30,"confrontations, blockades"
czech republic,2000-10-31,"petitions, symbolic actions"
czech republic,2000-10-31,demonstrations
czech republic,2000-11-01,demonstrations
czech republic,2000-11-01,violent protest
czech republic,2000-11-05,"confrontations, blockades"
czech republic,2000-11-07,"confrontations, blockades"
czech republic,2000-11-16,demonstrations
czech republic,2000-11-16,demonstrations
czech republic,2000-11-16,"confrontations, blockades"
czech republic,2000-11-20,demonstrations
czech republic,2000-11-25,demonstrations
czech republic,2000-12-01,other protest
czech republic,2000-12-06,demonstrations
czech republic,2000-12-11,other protest
czech republic,2000-12-13,demonstrations
czech republic,2000-12-16,demonstrations
czech republic,2000-12-16,demonstrations
czech republic,2000-12-21,"confrontations, blockades"
czech republic,2000-12-22,other protest
czech republic,2000-12-26,demonstrations
czech republic,2000-12-27,demonstrations
czech republic,2000-12-29,other protest
czech republic,2000-12-29,demonstrations
czech republic,2000-12-29,demonstrations
czech republic,2001-01-01,strikes
czech republic,2001-01-01,"petitions, symbolic actions"
czech republic,2001-01-01,"petitions, symbolic actions"
czech republic,2001-01-01,strikes
czech republic,2001-01-02,strikes
czech republic,2001-01-03,demonstrations
czech republic,2001-01-03,demonstrations
czech republic,2001-01-03,demonstrations
czech republic,2001-01-04,demonstrations
czech republic,2001-01-05,demonstrations
czech republic,2001-01-11,demonstrations
czech republic,2001-01-12,demonstrations
czech republic,2001-01-13,demonstrations
czech republic,2001-01-15,demonstrations
czech republic,2001-01-16,demonstrations
czech republic,2001-01-22,demonstrations
czech republic,2001-01-22,"petitions, symbolic actions"
czech republic,2001-01-26,demonstrations
czech republic,2001-02-09,demonstrations
czech republic,2001-02-12,"confrontations, blockades"
czech republic,2001-02-13,demonstrations
czech republic,2001-02-16,"confrontations, blockades"
czech republic,2001-03-08,demonstrations
czech republic,2001-03-09,demonstrations
czech republic,2001-03-13,demonstrations
czech republic,2001-03-15,demonstrations
czech republic,2001-03-20,demonstrations
